id,name,type,price,price_change,price_radio
00288.HK,万洲国际,"0,0",5.73,0.09,1.5957
00289.HK,WING ON CO,"0,0",17.9,0.08,0.4489
00290.HK,中国富强金融,"0,0",0.27,-0.015,-5.2632
00291.HK,华润啤酒,"0,0",58.45,1.4,2.454
00292.HK,泛海酒店,"0,0",0.188,-0.003,-1.5707
00293.HK,国泰航空,"0,0",6.46,0,0
00294.HK,长江制衣,"0,0",1.99,0,0
00295.HK,江山控股,"0,0",0.064,0.006,10.3448
00296.HK,英皇娱乐酒店,"0,0",0.91,0,0
00297.HK,中化化肥,"0,0",1.48,-0.02,-1.3333
00298.HK,庄士中国,"0,0",0.44,-0.01,-2.2222
00299.HK,宝新置地,"0,0",0.205,0.005,2.5
00301.HK,三和精化,"0,0",1.3,0.04,3.1746
00302.HK,中手游,"0,0",3.37,0.16,4.9844
00303.HK,VTECH HOLDINGS,"0,0",72,-0.6,-0.8264
00305.HK,五菱汽车,"0,0",1.35,0.05,3.8462
00306.HK,冠忠巴士集团,"0,0",2.21,0.03,1.3761
00307.HK,优派能源发展,"0,0",0.129,0,0
00308.HK,香港中旅,"0,0",1.11,0,0
00309.HK,新华通讯频媒,"0,0",0.083,0,0
00310.HK,嘉进投资国际,"0,0",0.032,-0.001,-3.0303
00311.HK,联泰控股,"0,0",0.41,0,0
00312.HK,岁宝百货,"0,0",0.228,-0.002,-0.8696
00313.HK,裕田中国,"0,0",0.012,0,0
00315.HK,数码通电讯,"0,0",4.5,0.02,0.4464
00316.HK,东方海外国际,"0,0",161.7,5.5,3.5211
00317.HK,中船防务,"0,0",7.23,0.13,1.831
00318.HK,黄河实业,"0,0",0.46,0.01,2.2222
00320.HK,金宝通,"0,0",0.72,0.02,2.8571
00321.HK,德永佳集团,"0,0",1.54,-0.06,-3.75
00322.HK,康师傅控股,"0,0",14.46,0.22,1.5449
00323.HK,马鞍山钢铁股份,"0,0",4.19,-0.18,-4.119
00326.HK,中国星集团,"0,0",0.89,-0.07,-7.2917
00327.HK,百富环球,"0,0",10,0.1,1.0101
00328.HK,ALCO HOLDINGS,"0,0",0.28,0.01,3.7037
00329.HK,东建国际,"0,0",4.52,0.73,19.2612
00330.HK,思捷环球,"0,0",0.77,0.02,2.6667
00331.HK,丰盛生活服务,"0,0",6.32,-0.02,-0.3155
00332.HK,元亨燃气,"0,0",0.59,-0.06,-9.2308
00333.HK,黛丽斯国际,"0,0",0.56,-0.03,-5.0847
00334.HK,华显光电,"0,0",0.61,-0.01,-1.6129
00335.HK,美建集团,"0,0",0.8,-0.02,-2.439
00336.HK,华宝国际,"0,0",16.02,0.02,0.125
00337.HK,绿地香港,"0,0",1.93,0.06,3.2086
00338.HK,上海石油化工股份,"0,0",2.01,-0.05,-2.4272
00339.HK,核心经济投资,"0,0",0.5,0,0
00340.HK,潼关黄金,"0,0",0.66,0.01,1.5385
00341.HK,大家乐集团,"0,0",13.9,0.18,1.3119
00342.HK,新海能源,"0,0",0.345,0.005,1.4706
00343.HK,文化传信,"0,0",0.74,0.03,4.2254
00345.HK,VITASOY INT'L,"0,0",19.76,0.04,0.2028
00346.HK,延长石油国际,"0,0",0.09,-0.004,-4.2553
00347.HK,鞍钢股份,"0,0",5.7,-0.34,-5.6291
00348.HK,中国智能健康,"0,0",0.3,-0.005,-1.6393
00351.HK,亚洲能源物流,"0,0",0.47,0.01,2.1739
00352.HK,富阳,"0,0",0.67,0,0
00353.HK,能源国际投资,"0,0",0.071,0,0
00354.HK,中国软件国际,"0,0",13.32,0.22,1.6794
00355.HK,世纪城市国际,"0,0",0.445,0,0
00356.HK,鼎立资本,"0,0",0.043,0.002,4.878
00357.HK,美兰空港,"0,0",31.95,-0.05,-0.1562
00358.HK,江西铜业股份,"0,0",15.62,-0.84,-5.1033
00359.HK,海升果汁,"0,0",0.078,-0.002,-2.5
00360.HK,新焦点,"0,0",0.1,0.003,3.0928
00361.HK,顺龙控股,"0,0",0.205,0.008,4.0609
00362.HK,信阳毛尖,"0,0",0.214,-0.002,-0.9259
00363.HK,上海实业控股,"0,0",12.32,-0.08,-0.6452
00365.HK,芯成科技,"0,0",0.8,0,0
00366.HK,陆氏集团(越南),"0,0",1.37,0,0
00367.HK,庄士机构国际,"0,0",0.89,0.01,1.1364
00368.HK,德合集团,"0,0",0.51,0,0
00369.HK,永泰地产,"0,0",4.29,0,0
00370.HK,国华,"0,0",0.34,0,0
00371.HK,北控水务集团,"0,0",3.08,-0.05,-1.5975
00372.HK,保德国际发展,"0,0",0.285,0.01,3.6364
00373.HK,联合集团,"0,0",2.93,0,0
00374.HK,四洲集团,"0,0",2.78,0,0
00375.HK,YGM TRADING,"0,0",2.18,0,0
00376.HK,云锋金融,"0,0",2.21,0.01,0.4545
00377.HK,中国华君,"0,0",4.2,0,0
00378.HK,五龙动力,"0,0",0.018,0,0
00379.HK,恒嘉融资租赁,"0,0",0.103,-0.011,-9.6491
00380.HK,中国管业,"0,0",0.12,0,0
00381.HK,侨雄国际,"0,0",0.065,0.001,1.5625
00382.HK,中汇集团,"0,0",4.96,0.02,0.4049
00383.HK,中国医疗网络,"0,0",0.107,0.006,5.9406
00384.HK,中国燃气,"0,0",22.35,0.35,1.5909
00385.HK,建联集团,"0,0",0.97,0,0
00386.HK,中国石油化工股份,"0,0",3.87,-0.04,-1.023
00387.HK,力丰(集团),"0,0",0.97,0.06,6.5934
00388.HK,香港交易所,"0,0",491.8,-0.4,-0.0813
00389.HK,通天酒业,"0,0",0.095,0.004,4.3956
00390.HK,中国中铁,"0,0",4.24,-0.09,-2.0785
00391.HK,美亚娱乐资讯,"0,0",0.1,0.003,3.0928
00392.HK,北京控股,"0,0",29.45,-0.25,-0.8418
00393.HK,旭日企业,"0,0",0.82,0,0
00395.HK,环球智能控股,"0,0",0.016,0,0
00396.HK,兴利(香港)控股,"0,0",0.214,0.08,59.7015
00397.HK,权威金融,"0,0",0.137,0.013,10.4839
00398.HK,东方表行集团,"0,0",3.89,0.01,0.2577
00399.HK,领航医药生物科技,"0,0",0.202,-0.001,-0.4926
00400.HK,科通芯城,"0,0",2.76,-0.01,-0.361
00401.HK,万嘉集团,"0,0",0.116,-0.002,-1.6949
00403.HK,星光集团,"0,0",0.39,-0.005,-1.2658
00406.HK,有利集团,"0,0",1.4,0.018,1.3025
00408.HK,叶氏化工集团,"0,0",4.89,-0.06,-1.2121
00410.HK,SOHO中国,"0,0",2,-0.02,-0.9901
00411.HK,南顺(香港),"0,0",15.1,0,0
00412.HK,山高金融,"0,0",0.495,0.005,1.0204
00413.HK,南华集团控股,"0,0",0.098,0,0
00416.HK,锦州银行,"0,0",1.85,-0.01,-0.5376
00417.HK,谢瑞麟,"0,0",1.06,0,0
00418.HK,方正控股,"0,0",0.79,-0.08,-9.1954
00419.HK,华谊腾讯娱乐,"0,0",0.201,-0.001,-0.4951
00420.HK,福田实业,"0,0",1.37,-0.01,-0.7246
00422.HK,越南制造加工出口,"0,0",0.255,0,0
00423.HK,经济日报集团,"0,0",1.16,0,0
00425.HK,敏实集团,"0,0",28.15,0.5,1.8083
00426.HK,万华媒体,"0,0",0.185,-0.015,-7.5
00428.HK,中国天弓控股,"0,0",0.26,0,0
00430.HK,东方兴业控股,"0,0",0.44,0,0
00431.HK,大中华金融,"0,0",0.195,-0.001,-0.5102
00432.HK,盈大地产,"0,0",0.62,-0.01,-1.5873
00433.HK,北方矿业,"0,0",0.013,0,0
00434.HK,博雅互动,"0,0",0.485,0.025,5.4348
00436.HK,新宇环保,"0,0",0.28,0.005,1.8182
00438.HK,彩虹新能源,"0,0",28.6,0.85,3.0631
00439.HK,光启科学,"0,0",0.241,0.003,1.2605
00440.HK,大新金融,"0,0",24.1,-0.05,-0.207
00442.HK,海福德集团,"0,0",1.5,0,0
00444.HK,SINCEREWATCH HK,"0,0",0.055,-0.003,-5.1724
00449.HK,志高控股,"0,0",0.043,0,0
00450.HK,鸿兴印刷集团,"0,0",1.37,-0.01,-0.7246
00451.HK,协鑫新能源,"0,0",0.34,0.015,4.6154
00455.HK,天大药业,"0,0",0.208,0.016,8.3333
00456.HK,新城市建设发展,"0,0",0.085,0,0
00458.HK,联亚集团,"0,0",0.95,0,0
00459.HK,美联工商铺,"0,0",0.146,0,0
00460.HK,四环医药,"0,0",2.12,0.13,6.5327
00462.HK,天然乳品,"0,0",2.2,0,0
00464.HK,中国海外诺信,"0,0",0.63,0,0
00465.HK,富通科技,"0,0",0.66,-0.03,-4.3478
00467.HK,联合能源集团,"0,0",1.02,-0.02,-1.9231
00468.HK,纷美包装,"0,0",2.96,-0.04,-1.3333
00471.HK,中播控股,"0,0",0.37,0.06,19.3548
00472.HK,新丝路文旅,"0,0",0.155,0,0
00474.HK,信铭生命科技,"0,0",0.21,0.008,3.9604
00475.HK,中发展控股,"0,0",1.05,0,0
00476.HK,科轩动力控股,"0,0",0.11,-0.001,-0.9009
00479.HK,华建控股,"0,0",0.01,0,0
00480.HK,香港兴业国际,"0,0",3.03,-0.01,-0.3289
00482.HK,圣马丁国际,"0,0",0.37,-0.01,-2.6316
00483.HK,包浩斯国际,"0,0",1.19,0.15,14.4231
00484.HK,云游控股,"0,0",1.29,0,0
00485.HK,中国华星,"0,0",0.233,0.008,3.5556
00486.HK,俄铝,"0,0",7.63,0.03,0.3947
00487.HK,实德环球,"0,0",0.14,0.004,2.9412
00488.HK,丽新发展,"0,0",4.43,-0.08,-1.7738
00489.HK,东风集团股份,"0,0",7.36,-0.028,-0.379
00491.HK,英皇文化产业,"0,0",0.063,0,0
00493.HK,国美零售,"0,0",0.75,0.03,4.1667
00495.HK,PALADIN,"0,0",0.156,-0.004,-2.5
00496.HK,卡森国际,"0,0",0.76,0,0
00497.HK,资本策略地产,"0,0",0.23,-0.005,-2.1277
00498.HK,蓝河控股,"0,0",0.246,0,0
00499.HK,青岛控股,"0,0",0.275,0,0
00500.HK,先丰服务集团,"0,0",0.87,-0.01,-1.1364
00503.HK,朗生医药,"0,0",1.35,-0.03,-2.1739
00505.HK,兴业合金,"0,0",1.09,0.02,1.8692
00506.HK,中国食品,"0,0",2.83,0.01,0.3546
00508.HK,鼎亿集团投资,"0,0",0.103,0.005,5.102
00509.HK,世纪阳光,"0,0",0.042,0,0
00510.HK,时富金融服务集团,"0,0",0.64,0.01,1.5873
00511.HK,电视广播,"0,0",6.59,-0.06,-0.9023
00512.HK,远大医药,"0,0",6.16,0.16,2.6667
00513.HK,恒和集团,"0,0",0.39,0,0
00515.HK,中华银科技,"0,0",0.055,-0.002,-3.5088
00517.HK,中远海运国际,"0,0",2.56,0.03,1.1858
00518.HK,同得仕(集团),"0,0",0.36,0,0
00519.HK,实力建业,"0,0",0.105,0.004,3.9604
00520.HK,呷哺呷哺,"0,0",7.35,0.43,6.2139
00521.HK,CWT INT'L,"0,0",0.078,0,0
00522.HK,ASM PACIFIC,"0,0",92.65,3.05,3.404
00524.HK,长城天下,"0,0",0.13,-0.007,-5.1095
00525.HK,广深铁路股份,"0,0",1.47,0.03,2.0833
00526.HK,中国汽车新零售,"0,0",0.045,0,0
00527.HK,瑞风新能源,"0,0",0.21,0.002,0.9615
00528.HK,金达控股,"0,0",1.28,0,0
00529.HK,SIS INT'L,"0,0",1.84,0.02,1.0989
00530.HK,高银金融,"0,0",0.24,0.005,2.1277
00531.HK,顺诚,"0,0",0.295,0.015,5.3571
00532.HK,WKK INTL (HOLD),"0,0",0.99,0,0
00533.HK,金利来集团,"0,0",1.69,0.01,0.5952
00535.HK,金地商置,"0,0",0.83,0.01,1.2195
00536.HK,贸易通,"0,0",1.19,0.01,0.8475
00538.HK,味千(中国),"0,0",1.35,-0.02,-1.4599
00539.HK,冠华国际控股,"0,0",0,0,0
00540.HK,迅捷环球控股,"0,0",0.18,0,0
00542.HK,富元国际集团,"0,0",0.135,0,0
00543.HK,太平洋网络,"0,0",1.52,-0.02,-1.2987
00544.HK,大同集团,"0,0",0.035,-0.001,-2.7778
00546.HK,阜丰集团,"0,0",2.85,0.01,0.3521
00547.HK,数字王国,"0,0",0.066,0.001,1.5385
00548.HK,深圳高速公路股份,"0,0",7.06,-0.24,-3.2877
00550.HK,京基智慧文化,"0,0",0.495,0.045,10
00551.HK,裕元集团,"0,0",16.18,0.28,1.761
00552.HK,中国通信服务,"0,0",4.05,0.02,0.4963
00553.HK,南京熊猫电子股份,"0,0",3.38,0,0
00554.HK,汉思能源,"0,0",0.36,0,0
00556.HK,泛亚环保,"0,0",1.02,0.01,0.9901
00557.HK,天元医疗,"0,0",1.7,0,0
00558.HK,力劲科技,"0,0",20.25,-0.75,-3.5714
00559.HK,德泰新能源集团,"0,0",0.049,0,0
00560.HK,珠江船务,"0,0",1.04,0.03,2.9703
00563.HK,上实城市开发,"0,0",0.64,-0.02,-3.0303
00564.HK,郑煤机,"0,0",9.17,-0.45,-4.6778
00565.HK,锦艺集团控股,"0,0",0.42,0.01,2.439
00567.HK,大昌微线集团,"0,0",0.135,-0.005,-3.5714
00568.HK,山东墨龙,"0,0",5.34,0.05,0.9452
00570.HK,中国中药,"0,0",3.6,0,0
00571.HK,丰德丽控股,"0,0",0.71,0,0
00572.HK,未来世界控股,"0,0",0.106,0.001,0.9524
00573.HK,稻香控股,"0,0",0.91,-0.01,-1.087
00574.HK,百信国际,"0,0",0.071,0.004,5.9702
00575.HK,寿康集团,"0,0",0.171,0,0
00576.HK,浙江沪杭甬,"0,0",6.08,-0.45,-6.8913
00577.HK,南岸集团,"0,0",0.024,0,0
00578.HK,融信资源,"0,0",0.048,0,0
00579.HK,京能清洁能源,"0,0",2.34,0.03,1.2987
00580.HK,赛晶科技,"0,0",3.92,0.2,5.3763
00581.HK,中国东方集团,"0,0",2.59,-0.11,-4.0741
00582.HK,蓝鼎国际,"0,0",0.245,-0.001,-0.4065
00583.HK,长城环亚控股,"0,0",0.41,0,0
00585.HK,意马国际,"0,0",1.15,0.01,0.8772
00586.HK,海螺创业,"0,0",32.95,-0.3,-0.9023
00588.HK,北京北辰实业股份,"0,0",1.31,-0.05,-3.6765
00589.HK,建中建设,"0,0",1.25,0.03,2.459
00590.HK,六福集团,"0,0",20.9,0.1,0.4808
00591.HK,中国高精密,"0,0",1.22,0,0
00592.HK,BOSSINI INT'L,"0,0",0.89,0.06,7.2289
00593.HK,梦东方,"0,0",1.46,-0.08,-5.1948
00595.HK,AV CONCEPT HOLD,"0,0",0.61,-0.02,-3.1746
00596.HK,浪潮国际,"0,0",4.42,0.17,4
00598.HK,中国外运,"0,0",3.52,0.07,2.029
00599.HK,怡邦行控股,"0,0",0.4,0,0
00600.HK,中国基建投资,"0,0",0.03,-0.002,-6.25
00601.HK,稀镁科技,"0,0",0.052,0.003,6.1225
00602.HK,佳华百货控股,"0,0",0.14,0.001,0.7194
00603.HK,中油燃气,"0,0",0.56,-0.03,-5.0847
00604.HK,深圳控股,"0,0",2.02,-0.09,-4.2654
00605.HK,中国金融投资管理,"0,0",1.7,0,0
00606.HK,中骏商管,"0,0",3.94,0,0
00607.HK,丰盛控股,"0,0",0.102,0,0
00608.HK,达利国际,"0,0",1.5,0,0
00609.HK,天德化工,"0,0",1.06,-0.08,-7.0175
00610.HK,WAI KEE HOLD,"0,0",3.8,0,0
00611.HK,中国核能科技,"0,0",0.67,-0.03,-4.2857
00612.HK,中国投资基金公司,"0,0",3.83,-0.24,-5.8968
00613.HK,梧桐国际,"0,0",0.55,0.03,5.7692
00616.HK,高山企业,"0,0",0.445,0,0
00617.HK,百利保控股,"0,0",2.08,0,0
00618.HK,北大资源,"0,0",0.162,0,0
00619.HK,南华金融,"0,0",0.4,0.03,8.1081
00620.HK,大唐西市,"0,0",3.48,0,0
00621.HK,坛金矿业,"0,0",0.027,0.001,3.8462
00622.HK,威华达控股,"0,0",0.51,0.01,2
00623.HK,中视金桥,"0,0",1.36,0,0
00626.HK,大众金融控股,"0,0",2.52,0,0
00627.HK,福晟国际,"0,0",0.02,0,0
00628.HK,国美金融科技,"0,0",0.41,0.01,2.5
00629.HK,悦达国际控股,"0,0",0.3,0,0
00630.HK,隽泰控股,"0,0",0.188,0,0
00631.HK,三一国际,"0,0",9.84,-0.15,-1.5015
00632.HK,中港石油,"0,0",0.285,-0.03,-9.5238
00633.HK,中国全通,"0,0",0.104,0,0
00635.HK,彩星集团,"0,0",0.8,-0.02,-2.439
00636.HK,嘉里物流,"0,0",18.26,0.4,2.2396
00637.HK,利记,"0,0",0.335,0.025,8.0645
00638.HK,建溢集团,"0,0",0.81,0,0
00639.HK,首钢资源,"0,0",2.58,-0.01,-0.3861
00640.HK,星谦发展,"0,0",0.68,0.02,3.0303
00641.HK,中国恒天立信国际,"0,0",0.42,0,0
00643.HK,恒富控股,"0,0",0.178,0,0
00645.HK,安域亚洲,"0,0",0.26,0,0
00646.HK,中国环保科技,"0,0",0.018,0.002,12.5
00648.HK,中国华仁医疗,"0,0",0.38,0,0
00650.HK,IDG能源投资,"0,0",1,0,0
00651.HK,中海重工,"0,0",0.125,0,0
00653.HK,卓悦控股,"0,0",0.156,-0.004,-2.5
00655.HK,香港华人有限公司,"0,0",0.59,0,0
00656.HK,复星国际,"0,0",9.34,-0.41,-4.2051
00657.HK,环科国际,"0,0",0.08,0.01,14.2857
00658.HK,中国高速传动,"0,0",6.74,-0.14,-2.0349
00659.HK,新创建集团,"0,0",7.37,0,0
00660.HK,玮俊生物科技,"0,0",0.061,-0.001,-1.6129
00661.HK,中国大冶有色金属,"0,0",0.127,-0.006,-4.5113
00662.HK,亚洲金融,"0,0",3.5,0,0
00663.HK,金山能源,"0,0",0.048,-0.001,-2.0408
00665.HK,海通国际,"0,0",2.09,0.01,0.4808
00667.HK,中国东方教育,"0,0",7.8,-0.27,-3.3457
00668.HK,东银国际控股,"0,0",0.241,0.009,3.8793
00669.HK,创科实业,"0,0",160.2,-1.3,-0.805
00670.HK,中国东方航空股份,"0,0",2.99,0.07,2.3973
00672.HK,众安集团,"0,0",0.335,0,0
00673.HK,中国卫生集团,"0,0",0.069,0,0
00674.HK,中国唐商,"0,0",0.175,-0.001,-0.5682
00675.HK,坚宝国际,"0,0",0.94,0,0
00676.HK,创信国际,"0,0",0.8,0,0
00677.HK,金源米业,"0,0",0.59,0,0
00678.HK,云顶香港,"0,0",0.52,0,0
00679.HK,亚洲联网科技,"0,0",1.12,0.02,1.8182
00680.HK,南海控股,"0,0",0.045,0,0
00681.HK,中民控股,"0,0",0.056,0,0
00682.HK,超大现代,"0,0",0.048,0.002,4.3478
00683.HK,嘉里建设,"0,0",24.1,-0.95,-3.7924
00684.HK,亚伦国际,"0,0",1.85,0,0
00685.HK,世界华文媒体,"0,0",0.3,0,0
00686.HK,北京能源国际,"0,0",0.295,0,0
00687.HK,泰升集团,"0,0",0.405,0.015,3.8462
00688.HK,中国海外发展,"0,0",16.1,-0.44,-2.6602
00689.HK,长盈集团(控股),"0,0",0.064,0.004,6.6667
00690.HK,联康生物科技集团,"0,0",0.099,0.001,1.0204
00691.HK,山水水泥,"0,0",2.11,-0.03,-1.4019
00693.HK,陈唱国际,"0,0",2.03,0,0
00694.HK,北京首都机场股份,"0,0",4.27,-0.03,-0.6977
00695.HK,东吴水泥,"0,0",5.65,0.222,4.0899
00696.HK,中国民航信息网络,"0,0",14.3,0.2,1.4184
00697.HK,首程控股,"0,0",1.67,0.04,2.454
00698.HK,通达集团,"0,0",0.265,0.005,1.9231
00700.HK,腾讯控股,"0,0",461.8,10.8,2.3947
00701.HK,CNT GROUP,"0,0",0.4,0,0
00702.HK,中国油气控股,"0,0",0.255,0.015,6.25
00703.HK,FUTURE BRIGHT,"0,0",0.163,0,0
00704.HK,和嘉控股,"0,0",0.305,0,0
00706.HK,美丽中国控股,"0,0",0.013,0,0
00707.HK,亚洲电视控股,"0,0",0.033,0,0
00708.HK,恒大汽车,"0,0",2.98,-0.55,-15.5807
00709.HK,佐丹奴国际,"0,0",1.56,0.04,2.6316
00710.HK,京东方精电,"0,0",9.3,0.5,5.6818
00711.HK,亚洲联合基建控股,"0,0",0.58,-0.01,-1.6949
00712.HK,卡姆丹克太阳能,"0,0",0.5,0,0
00713.HK,世界(集团),"0,0",0.61,0,0
00715.HK,中泛控股,"0,0",0.137,-0.002,-1.4389
00716.HK,胜狮货柜,"0,0",1.12,0.06,5.6604
00717.HK,英皇证券,"0,0",0.122,0.001,0.8264
00718.HK,太和控股,"0,0",0.095,-0.005,-5
00719.HK,山东新华制药股份,"0,0",3.87,0,0
00720.HK,意达利控股,"0,0",0.169,0,0
00721.HK,中国金融国际,"0,0",0.118,0.001,0.8547
00722.HK,联合医务,"0,0",0.92,0.01,1.0989
00723.HK,信保环球控股,"0,0",0.022,0,0
00724.HK,瑞鑫国际集团,"0,0",0.045,0,0
00725.HK,恒都集团,"0,0",1.13,-0.02,-1.7391
00726.HK,筑友智造科技,"0,0",0.81,-0.04,-4.7059
00727.HK,皇冠环球集团,"0,0",0.177,0.022,14.1936
00728.HK,中国电信,"0,0",2.62,0,0
00729.HK,五龙电动车,"0,0",0.19,0,0
00730.HK,SHOUGANG GRAND,"0,0",0.13,0.005,4
00731.HK,森信纸业集团,"0,0",0.365,0,0
00732.HK,信利国际,"0,0",2.39,0.01,0.4202
00733.HK,合富辉煌,"0,0",2.67,-0.01,-0.3731
00736.HK,中国置业投资,"0,0",0.45,-0.025,-5.2632
00737.HK,湾区发展,"0,0",2.81,-0.07,-2.4306
00738.HK,莱尔斯丹,"0,0",0.67,0,0
00743.HK,亚洲水泥(中国),"0,0",7.1,0.05,0.7092
00745.HK,中国国家文化产业,"0,0",0.156,-0.01,-6.0241
00746.HK,理文化工,"0,0",11,-0.8,-6.7797
00747.HK,沈阳公用发展股份,"0,0",0.142,0,0
00750.HK,水发兴业能源,"0,0",1.69,0.08,4.9689
00751.HK,创维集团,"0,0",2.33,-0.04,-1.6878
00752.HK,PICO FAR EAST,"0,0",1.26,-0.01,-0.7874
00753.HK,中国国航,"0,0",4.98,0.04,0.8097
00754.HK,合生创展集团,"0,0",27.7,0.7,2.5926
00755.HK,上海证大,"0,0",0.042,-0.001,-2.3256
00756.HK,森美控股,"0,0",0.125,0.001,0.8065
00757.HK,阳光能源,"0,0",0.52,0.01,1.9608
00758.HK,新华联资本,"0,0",0.24,0,0
00759.HK,CEC INT'L HOLD,"0,0",0.69,0,0
00760.HK,新天地产集团,"0,0",0.025,0,0
00762.HK,中国联通,"0,0",4.05,0,0
00763.HK,中兴通讯,"0,0",27.3,0.15,0.5525
00764.HK,永恒策略,"0,0",0.232,-0.008,-3.3333
00765.HK,PERFECTECH INTL,"0,0",0.83,0,0
00766.HK,中盈集团控股,"0,0",0.035,0,0
00767.HK,中基长寿科学,"0,0",0.495,-0.025,-4.8077
00768.HK,开明投资,"0,0",0.052,-0.001,-1.8868
00769.HK,中国稀土,"0,0",0.88,0.01,1.1494
00770.HK,SHANGHAI GROWTH,"0,0",0.218,0,0
00771.HK,自动系统,"0,0",1.55,0.02,1.3072
00772.HK,阅文集团,"0,0",65.15,1.2,1.8765
00775.HK,长江生命科技,"0,0",0.75,0.01,1.3514
00776.HK,帝国科技集团,"0,0",11,-0.1,-0.9009
00777.HK,网龙,"0,0",18.46,0.72,4.0586
00780.HK,同程艺龙,"0,0",17.62,0.68,4.0142
00784.HK,凌锐控股,"0,0",0.149,0.008,5.6738
00787.HK,利标品牌,"0,0",0.189,0,0
00788.HK,中国铁塔,"0,0",1.04,0.01,0.9709
00789.HK,雅天妮集团,"0,0",0.104,0,0
00794.HK,锦胜集团(控股),"0,0",0.63,0,0
00797.HK,第七大道,"0,0",2.51,0,0
00798.HK,中电光谷,"0,0",0.45,0,0
00799.HK,IGG,"0,0",8.08,0.4,5.2083
00800.HK,A8新媒体,"0,0",0.255,0,0
00802.HK,中国钱包,"0,0",0.107,-0.002,-1.8349
00803.HK,昌兴国际,"0,0",0.037,0,0
00804.HK,鼎石资本,"0,0",0.068,-0.001,-1.4493
00806.HK,惠理集团,"0,0",4.02,0.05,1.2594
00807.HK,上海实业环境,"0,0",1.29,-0.01,-0.7692
00809.HK,大成生化科技,"0,0",0.345,0.005,1.4706
00810.HK,中国互联网投资,"0,0",1.5,0.17,12.782
00811.HK,新华文轩,"0,0",5.58,0.13,2.3853
00812.HK,西证国际证券,"0,0",0.06,0.002,3.4483
00813.HK,世茂集团,"0,0",14.1,0.44,3.2211
00814.HK,北京京客隆,"0,0",1.15,0.03,2.6786
00815.HK,中国白银集团,"0,0",0.58,-0.01,-1.6949
00817.HK,中国金茂,"0,0",2.37,0.07,3.0435
00818.HK,高阳科技,"0,0",1.32,0,0
00819.HK,天能动力,"0,0",8.83,0.17,1.963
00821.HK,汇盈控股,"0,0",0.385,-0.01,-2.5317
00822.HK,嘉瑞国际,"0,0",0.61,0.03,5.1724
00825.HK,新世界百货中国,"0,0",1.39,-0.01,-0.7143
00826.HK,天工国际,"0,0",5.15,-0.15,-2.8302
00827.HK,玖源集团,"0,0",0.138,0.002,1.4706
00828.HK,王朝酒业,"0,0",0.435,-0.005,-1.1364
00829.HK,神冠控股,"0,0",0.405,-0.005,-1.2195
00830.HK,中国建筑兴业,"0,0",1.7,0.03,1.7964
00831.HK,利亚零售,"0,0",0.77,0,0
00832.HK,建业地产,"0,0",1.6,0.04,2.5641
00833.HK,华讯,"0,0",0.33,0.015,4.7619
00834.HK,康大食品,"0,0",0.36,-0.005,-1.3699
00836.HK,华润电力,"0,0",19.6,0.56,2.9412
00837.HK,谭木匠,"0,0",3.57,0.01,0.2809
00838.HK,亿和控股,"0,0",0.75,-0.01,-1.3158
00839.HK,中教控股,"0,0",13.22,0.44,3.4429
